"AU_ID","UT","C1","RP","RID","RI","OI","Author_Order"
"Schleuning, M_1","WOS:000387228200021
","Senckenberg Biodivers & Climate Res Ctr BiK F, Senckenberganlage 25, D-60325 Frankfurt, Germany.","","","","",8
"Schmitz, OJ_1","WOS:000387228200022
","Yale Univ, Sch Forestry & Environm Studies, 370 Prospect St, New Haven, CT 06511 USA.","Yale Univ, Sch Forestry & Environm Studies, 370 Prospect St, New Haven, CT 06511 USA.","","","",1
"Rosenblatt, AE_1","WOS:000387228200022
","Yale Univ, Sch Forestry & Environm Studies, 370 Prospect St, New Haven, CT 06511 USA.","","","","",2
"Smylie, M_1","WOS:000387228200022
","Yale Univ, Sch Forestry & Environm Studies, 370 Prospect St, New Haven, CT 06511 USA.","","","","",3
"Bompard, A_1","WOS:000387228200023
","UPMC, CNRS, UMR 7618, Inst Ecol & Environm Sci Paris, F-75005 Paris, France.
Univ London Imperial Coll Sci Technol & Med, Dept Infect Dis Epidemiol, Norfolk Pl, London W21PG, England.","UPMC, CNRS, UMR 7618, Inst Ecol & Environm Sci Paris, F-75005 Paris, France.","","","",1
"Amat, I_1","WOS:000387228200023
","Univ Lyon 1, CNRS, Lab Biometrie & Biol Evolut, UMR 5558, F-69622 Villeurbanne, France.","","","","",2
"Fauvergue, X_1","WOS:000387228200023
","Univ Nice Sophia Antipolis, UMR 1355, Inst Sophia Agrobiotech 7254, CNRS,INRA, F-06903 Sophia Antipolis, France.","","","","",3
"Spataro, T_1","WOS:000387228200023
","UPMC, CNRS, UMR 7618, Inst Ecol & Environm Sci Paris, F-75005 Paris, France.
AgroParisTech, F-75005 Paris, France.","","","","",4
"Singer, A_1","WOS:000387228200024
","UFZ Helmholtz Ctr Environm Res, Dept Ecol Modelling, Permoserstrasse 15, D-04318 Leipzig, Germany.
Halle Jena Leipzig, German Ctr Integrat Biodivers Res IDiv, Deutsch Pl 5e, D-04103 Leipzig, Germany.","Swedish Univ Agr Sci, Swedish Species Informat Ctr, Box 7007, Uppsala, Sweden.","","","Singer,Alexander/0000-0002-2777-3789",1
"Frank, K_1","WOS:000387228200024
","UFZ Helmholtz Ctr Environm Res, Dept Ecol Modelling, Permoserstrasse 15, D-04318 Leipzig, Germany.
Halle Jena Leipzig, German Ctr Integrat Biodivers Res IDiv, Deutsch Pl 5e, D-04103 Leipzig, Germany.
Univ Osnabruck, Inst Environm Syst Res, Barbarastr 12, D-49076 Osnabruck, Germany.","","","","",2
"Collins, SM_1","WOS:000387228200025
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.
Michigan State Univ, Dept Fisheries & Wildlife, 13 Nat Resources, E Lansing, MI 48824 USA.","Univ Wisconsin Ctr Limnol, 680 N Pk St, Madison, WI 53706 USA.","","","Collins,Sarah/0000-0001-5503-7386",1
"Thomas, SA_1","WOS:000387228200025
","Univ Nebraska, Sch Nat Resources, Hardin Hall Room 403, Lincoln, NE 68583 USA.","","","","",2
"Heatherly, T_1","WOS:000387228200025
","Univ Nebraska, Sch Nat Resources, Hardin Hall Room 403, Lincoln, NE 68583 USA.
Univ Estado Rio De Janeiro, Dept Ecol, 524 Rua Sao Francisco Xavier, BR-20550013 Rio De Janeiro, Brazil.","","","","",3
"MacNeill, KL_1","WOS:000387228200025
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.","","","","",4
"Leduc, AOHC_1","WOS:000387228200025
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.
Univ Fed Bahia, Inst Biol, Ondina Campus, BR-14740170 Salvador, Brazil.","","","","",5
"Lopez-Sepulcre, A_1","WOS:000387228200025
","Univ Paris 06, Inst Ecol & Environm Sci Paris iEES, UMR 7618, CNRS, 7 Quai St Bernard, F-775252 Paris, France.
Univ Jyvaskyla, Dept Biol & Environm Sci, POB 35, Jyvaskyla 40014, Finland.","","","","Lopez-Sepulcre, Andres/0000-0001-9708-0788",6
"Lamphere, BA_1","WOS:000387228200025
","Coll William & Mary, Dept Biol, Williamsburg, VA 23187 USA.","","","","",7
"El-Sabaawi, RW_1","WOS:000387228200025
","Univ Victoria, Dept Biol, POB 1700 STN CSC, Victoria, BC V8W 2Y2, Canada.","","","","",8
"Reznick, DN_1","WOS:000387228200025
","Univ Calif Riverside, Dept Biol, 209 Univ Lab Bldg, Riverside, CA 92521 USA.","","","","",9
"Pringle, CM_1","WOS:000387228200025
","Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA.","","","","",10
"Flecker, AS_1","WOS:000387228200025
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.","","","","",11
"Coldren, GA_1","WOS:000387228200026
","Villanova Univ, Villanova, PA 19085 USA.","","","","",1
"Barreto, CR_1","WOS:000387228200026
","Villanova Univ, Villanova, PA 19085 USA.","","","","",2
"Wykoff, DD_1","WOS:000387228200026
","Villanova Univ, Villanova, PA 19085 USA.","","","","",3
"Morrissey, EM_1","WOS:000387228200026
","West Virginia Univ, Morgantown, WV 26506 USA.","","","","",4
"Langley, JA_2","WOS:000387228200026
","Villanova Univ, Villanova, PA 19085 USA.","","","","",5
"Feller, IC_1","WOS:000387228200026
","Smithsonian Environm Res Ctr, Edgewater, MD 21037 USA.","","","","",6
"Chapman, SK_1","WOS:000387228200026
","Villanova Univ, Villanova, PA 19085 USA.","Villanova Univ, Villanova, PA 19085 USA.","","","",7
"Salazar, D_2","WOS:000387228200027
","Univ Calif Berkeley, Dept Integrat Biol, 1005 Valley Life Sci Bldg 3140, Berkeley, CA 94720 USA.
Univ Missouri, Dept Biol, 8001 Nat Bridge Rd, St Louis, MO 63121 USA.
Univ Missouri, Whitney R Harris World Ecol Ctr, 8001 Nat Bridge Rd, St Louis, MO 63121 USA.","Univ Missouri, Dept Biol, 8001 Nat Bridge Rd, St Louis, MO 63121 USA.","","","",1
"Jaramillo, MA_1","WOS:000387228200027
","Univ Militar Nueva Granada, KM 2 Via Cajic Zipaquira, Zipaquira, Colombia.","","","","",2
"Marquis, RJ_2","WOS:000387228200027
","Univ Missouri, Whitney R Harris World Ecol Ctr, 8001 Nat Bridge Rd, St Louis, MO 63121 USA.","","","","",3
"Ahrestani, FS_1","WOS:000387228200028
","Penn State Univ, Polar Ctr, University Pk, PA 16802 USA.
Penn State Univ, Dept Biol, University Pk, PA 16802 USA.
Frontier Wildlife Conservat, Mumbai 400007, Maharashtra, India.","Penn State Univ, Polar Ctr, University Pk, PA 16802 USA.","","","",1
"Smith, WK_1","WOS:000387228200028
","Univ Montana, Coll Forestry & Conservat, Dept Ecosyst & Conservat Sci, Numer Terradynam Simulat Grp, Missoula, MT 59812 USA.
Univ Arizona, Sch Nat Resources & Environm, Tucson, AZ 85721 USA.","","","","",2
"Hebblewhite, M_1","WOS:000387228200028
","Univ Montana, Coll Forestry & Conservat, Dept Ecosyst & Conservat Sci, Wildlife Biol Program, Missoula, MT 59812 USA.","","","","",3
"Running, S_1","WOS:000387228200028
","Univ Montana, Coll Forestry & Conservat, Dept Ecosyst & Conservat Sci, Numer Terradynam Simulat Grp, Missoula, MT 59812 USA.","","","","",4
"Post, E_1","WOS:000387228200028
","Penn State Univ, Polar Ctr, University Pk, PA 16802 USA.
Penn State Univ, Dept Biol, University Pk, PA 16802 USA.
Univ Calif Davis, Dept Wildlife Fish & Conservat Biol, Davis, CA 95616 USA.","","","","",5
"Samuel, MD_1","WOS:000387228200029
","Univ Wisconsin, Wisconsin Cooperat Wildlife Res Unit, US Geol Survey, Madison, WI 53706 USA.","Univ Wisconsin, Wisconsin Cooperat Wildlife Res Unit, US Geol Survey, Madison, WI 53706 USA.","","","",1
"Storm, DJ_1","WOS:000387228200029
","Univ Wisconsin, Dept Forest & Wildlife Ecol, Madison, WI 53706 USA.
Wisconsin Dept Nat Resources, Rhinelander, WI 54501 USA.","","","","",2
"Yamaguchi, A_1","WOS:000387228200030
","Hokkaido Univ, Grad Sch Environm Sci, Horonobe, Hokkaido 0982943, Japan.","Hokkaido Univ, Grad Sch Environm Sci, Horonobe, Hokkaido 0982943, Japan.","","","",1
"Takatsu, K_1","WOS:000387228200030
","Hokkaido Univ, Grad Sch Environm Sci, Horonobe, Hokkaido 0982943, Japan.","","","","",2
"Kishida, O_1","WOS:000387228200030
","Hokkaido Univ, Field Sci Ctr No Biosphere, Horonobe, Hokkaido 0982943, Japan.","","","","",3
"Coverdale, TC_1","WOS:000387228200031
","Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.","Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.","","","",1
"Kartzinel, TR_1","WOS:000387228200031
","Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.","","","","",2
"Grabowski, KL_1","WOS:000387228200031
","Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.","","","","",3
"Shriver, RK_1","WOS:000387228200031
","Duke Univ, Univ Program Ecol, Durham, NC 27708 USA.","","","","",4
"Hassan, AA_1","WOS:000387228200031
","Mpala Res Ctr, POB 555, Nanyuki, Kenya.","","","","",5
"Goheen, JR_1","WOS:000387228200031
","Univ Wyoming, Dept Zool & Physiol, Laramie, WY 82071 USA.","","","","",6
"Palmer, TM_1","WOS:000387228200031
","Univ Florida, Dept Biol, Gainesville, FL 32611 USA.","","","","",7
"Pringle, RM_1","WOS:000387228200031
","Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.","","","","",8
"Fauteux, D_1","WOS:000387228200032
","Univ Laval, Dept Biol & Ctr dEtudes Nord, 1045 Ave De La Med, Quebec City, PQ G1V 0A6, Canada.","Univ Laval, Dept Biol & Ctr dEtudes Nord, 1045 Ave De La Med, Quebec City, PQ G1V 0A6, Canada.","","","Fauteux,Dominique/0000-0001-5373-8701",1
"Gauthier, G_1","WOS:000387228200032
","Univ Laval, Dept Biol & Ctr dEtudes Nord, 1045 Ave De La Med, Quebec City, PQ G1V 0A6, Canada.","","","","",2
"Berteaux, D_1","WOS:000387228200032
","Univ Quebec, Canada Res Chair No Biodivers & Ctr Etudes Nord, 300 Allee Des Ursulines, Rimouski, PQ G5L 3A1, Canada.","","","","",3
"Rozas-Davila, A_1","WOS:000386088000001
","Florida Inst Technol, Dept Biol Sci, Melbourne, FL 32901 USA.","Florida Inst Technol, Dept Biol Sci, Melbourne, FL 32901 USA.","","","",1
"Valencia, BG_1","WOS:000386088000001
","Florida Inst Technol, Dept Biol Sci, Melbourne, FL 32901 USA.","","","","",2
"Bush, MB_1","WOS:000386088000001
","Florida Inst Technol, Dept Biol Sci, Melbourne, FL 32901 USA.","","","","",3
"Spiller, DA_1","WOS:000386088000002
","Univ Calif Davis, Dept Evolut & Ecol, One Shields Ave, Davis, CA 95616 USA.","Univ Calif Davis, Dept Evolut & Ecol, One Shields Ave, Davis, CA 95616 USA.","","","",1
"Schoener, TW_1","WOS:000386088000002
","Univ Calif Davis, Dept Evolut & Ecol, One Shields Ave, Davis, CA 95616 USA.","","","","",2
"Piovia-Scott, J_1","WOS:000386088000002
","Washington State Univ, Dept Biol Sci, 14204 NE Salmon Creek Ave, Vancouver, WA 98686 USA.","","","","",3
"Uno, H_1","WOS:000386088000003
","Univ Calif Berkeley, Dept Integrat Biol, 1005 Valley Life Sci Bldg 3140, Berkeley, CA 94720 USA.","Univ Calif Berkeley, Dept Integrat Biol, 1005 Valley Life Sci Bldg 3140, Berkeley, CA 94720 USA.","","","",1
"Lemoine, NP_1","WOS:000386088000004
","Colorado State Univ, Dept Biol, Grad Degree Program Ecol, Ft Collins, CO 80523 USA.","Colorado State Univ, Dept Biol, Grad Degree Program Ecol, Ft Collins, CO 80523 USA.","","","",1
"Hoffman, A_1","WOS:000386088000004
","Colorado State Univ, Dept Biol, Grad Degree Program Ecol, Ft Collins, CO 80523 USA.","","","","",2
"Felton, AJ_1","WOS:000386088000004
","Colorado State Univ, Dept Biol, Grad Degree Program Ecol, Ft Collins, CO 80523 USA.","","","","",3
"Baur, L_1","WOS:000386088000004
","Colorado State Univ, Dept Biol, Grad Degree Program Ecol, Ft Collins, CO 80523 USA.","","","","",4
"Chaves, F_1","WOS:000386088000004
","Colorado State Univ, Dept Biol, Grad Degree Program Ecol, Ft Collins, CO 80523 USA.","","","","",5
"Gray, J_1","WOS:000386088000004
","Colorado State Univ, Dept Biol, Grad Degree Program Ecol, Ft Collins, CO 80523 USA.","","","","",6
"Yu, Q_1","WOS:000386088000004
","Colorado State Univ, Dept Biol, Grad Degree Program Ecol, Ft Collins, CO 80523 USA.
Chinese Acad Agr Sci, Inst Agr Resources & Reg Planning, Beijing 100081, Peoples R China.","","","Yu,Qiang/E-2097-2011","Yu,Qiang/0000-0002-5480-0623",7
"Smith, MD_1","WOS:000386088000004
","Colorado State Univ, Dept Biol, Grad Degree Program Ecol, Ft Collins, CO 80523 USA.","","","","",8
"Stock, BC_1","WOS:000386088000005
","Univ Calif San Diego, Scripps Inst Oceanog, La Jolla, CA 92093 USA.","Univ Calif San Diego, Scripps Inst Oceanog, La Jolla, CA 92093 USA.","","","Stock,Brian/0000-0002-2393-6747",1
"Semmens, BX_1","WOS:000386088000005
","Univ Calif San Diego, Scripps Inst Oceanog, La Jolla, CA 92093 USA.","","","","",2
"Jones, PL_1","WOS:000386088000006
","Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall,215 Tower Rd, Ithaca, NY 14853 USA.","Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall,215 Tower Rd, Ithaca, NY 14853 USA.","","","",1
"Agrawal, AA_1","WOS:000386088000006
","Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall,215 Tower Rd, Ithaca, NY 14853 USA.
Cornell Univ, Dept Entomol, Corson Hall,215 Tower Rd, Ithaca, NY 14853 USA.","","","","",2
"Vasconcelos, FR_1","WOS:000386088000007
","Umea Univ, Dept Ecol & Environm Sci, Umea, Sweden.","Umea Univ, Dept Ecol & Environm Sci, Umea, Sweden.","","","",1
"Diehl, S_1","WOS:000386088000007
","Umea Univ, Dept Ecol & Environm Sci, Umea, Sweden.","","","Diehl,Sebastian/B-2653-2013","",2
"Rodriguez, P_1","WOS:000386088000007
","Umea Univ, Dept Ecol & Environm Sci, Umea, Sweden.
Austral Ctr Sci Res CADIC CONICET, RA-9410 Ushuaia, Tierra Del Fueg, Argentina.","","","","",3
"Hedstrom, P_1","WOS:000386088000007
","Umea Univ, Dept Ecol & Environm Sci, Umea, Sweden.","","","","",4
"Karlsson, J_1","WOS:000386088000007
","Umea Univ, Dept Ecol & Environm Sci, Umea, Sweden.","","","","",5
"Bystrom, P_1","WOS:000386088000007
","Umea Univ, Dept Ecol & Environm Sci, Umea, Sweden.","","","","",6
"Manlove, K_1","WOS:000386088000008
","Penn State Univ, Ctr Infect Dis Dynam, 208 Mueller Lab, University Pk, PA 16802 USA.","Penn State Univ, Ctr Infect Dis Dynam, 208 Mueller Lab, University Pk, PA 16802 USA.","","","Manlove,Kezia/0000-0002-7200-5236",1
"Cassirer, EF_1","WOS:000386088000008
","Idaho Dept Fish & Game, 3316 16th St, Lewiston, ID 83501 USA.","","","","",2
"Cross, PC_1","WOS:000386088000008
","US Geol Survey, Northern Rocky Mt Sci Ctr, 2327 Univ Way,Suite 2, Bozeman, MT 59715 USA.","","","","",3
"Plowright, RK_1","WOS:000386088000008
","Montana State Univ, Dept Microbiol & Immunol, 109 Lewis Hall, Bozeman, MT 59717 USA.","","","","",4
"Hudson, PJ_1","WOS:000386088000008
","Penn State Univ, Ctr Infect Dis Dynam, 208 Mueller Lab, University Pk, PA 16802 USA.","","","","",5
"Koenig, WD_1","WOS:000386088000009
","Cornell Lab Ornithol, 159 Sapsucker Woods Rd, Ithaca, NY 14850 USA.
Cornell Univ, Dept Neurobiol & Behav, Ithaca, NY 14853 USA.","Cornell Univ, Dept Neurobiol & Behav, Ithaca, NY 14853 USA.","","","",1
"Alejano, R_1","WOS:000386088000009
","Univ Huelva, Agroforestry Dept, Escuela Politecn Super, Campus La Rabida, Palos De La Frontera 21819, Huelva, Spain.","","","","",2
"Carbonero, MD_1","WOS:000386088000009
","Inst Agr & Fishing Res & Educ IFAPA, Dept Agr Prod, Cordoba 14270, Spain.","","","","",3
"Fernandez-Rebollo, P_1","WOS:000386088000009
","Univ Cordoba, Dept Forestry, Campus Rabanales,Apdo 3048, Cordoba 14071, Spain.","","","","",4
"Knops, JMH_1","WOS:000386088000009
","Univ Nebraska, Sch Biol Sci, 348 Manter Hall, Lincoln, NE 68588 USA.","","","","",5
"Maranon, T_1","WOS:000386088000009
","IRNAS, Ave Reina Mercedes 10, Seville 41012, Spain.","","","","Maranon,Teodoro/0000-0002-7751-9316",6
"Padilla-Diaz, CM_1","WOS:000386088000009
","IRNAS, Ave Reina Mercedes 10, Seville 41012, Spain.","","","","",7
"Pearse, IS_1","WOS:000386088000009
","Illinois Nat Hist Survey, 1816 S Oak St, Champaign, IL 61820 USA.","","","","",8
"Perez-Ramos, IM_1","WOS:000386088000009
","IRNAS, Ave Reina Mercedes 10, Seville 41012, Spain.","","","","",9
"Vazquez-Pique, J_1","WOS:000386088000009
","Univ Huelva, Agroforestry Dept, Escuela Politecn Super, Campus La Rabida, Palos De La Frontera 21819, Huelva, Spain.","","","Vazquez-Pique,Javier/K-8881-2014","Vazquez-Pique,Javier/0000-0002-7133-4142",10
"Pesendorfer, MB_1","WOS:000386088000009
","Cornell Lab Ornithol, 159 Sapsucker Woods Rd, Ithaca, NY 14850 USA.","","","","Pesendorfer, Mario/0000-0002-7994-7090",11
"Das, AJ_1","WOS:000386088000010
","US Geol Survey, Western Ecol Res Ctr, Three Rivers, CA 93271 USA.","US Geol Survey, Western Ecol Res Ctr, Three Rivers, CA 93271 USA.","","","",1
"Stephenson, NL_1","WOS:000386088000010
","US Geol Survey, Western Ecol Res Ctr, Three Rivers, CA 93271 USA.","","","","",2
"Davis, KP_1","WOS:000386088000010
","Colorado State Univ, Nat Resource Ecol Lab, Ft Collins, CO 80523 USA.","","","","",3
"Leverkus, AB_1","WOS:000386088000011
","Univ Granada, Dept Ecol, Fac Ciencias, E-18071 Granada, Spain.","Univ Granada, Dept Ecol, Fac Ciencias, E-18071 Granada, Spain.","","","",1
"Benayas, JMR_1","WOS:000386088000011
","Univ Alcala De Henares, Dept Ciencias Vida, UD Ecol, Edificio Ciencias, Alcala De Henares 28805, Spain.","","","","",2
"Castro, J_1","WOS:000386088000011
","Univ Granada, Dept Ecol, Fac Ciencias, E-18071 Granada, Spain.","","","Castro,Jorge/M-1509-2014","Castro,Jorge/0000-0002-6362-2240",3
"Pringle, RM_2","WOS:000386088000012
","Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.
Mpala Res Ctr, POB 555, Nanyuki 10400, Kenya.","Mpala Res Ctr, POB 555, Nanyuki 10400, Kenya.","","","",1
"Prior, KM_1","WOS:000386088000012
","Mpala Res Ctr, POB 555, Nanyuki 10400, Kenya.
Univ Florida, Dept Biol, Gainesville, FL 32611 USA.
SUNY Binghamton, Dept Biol Sci, Binghamton, NY 13920 USA.","","","","",2
"Palmer, TM_2","WOS:000386088000012
","Mpala Res Ctr, POB 555, Nanyuki 10400, Kenya.
Univ Florida, Dept Biol, Gainesville, FL 32611 USA.","","","","",3
"Young, TP_1","WOS:000386088000012
","Mpala Res Ctr, POB 555, Nanyuki 10400, Kenya.
Univ Calif Davis, Dept Plant Sci, Davis, CA 95616 USA.","","","","",4
"Goheen, JR_2","WOS:000386088000012
","Mpala Res Ctr, POB 555, Nanyuki 10400, Kenya.
Univ Wyoming, Dept Zool & Physiol, Laramie, WY 82070 USA.","","","","",5
"Cayuela, H_1","WOS:000386088000013
","Lab Ecol Hydrosyst Nat & Anthropises, UMR LEHNA 5023, F-69100 Villeurbanne, France.
Univ Montpellier, PSL Res Univ, Univ Paul Valery Montpellier, CEFE UMR 5175,CNRS,EPHE,Lab Biogeog & Ecol Verteb, 1919 Route Mende, F-34293 Montpellier, France.","Univ Montpellier, PSL Res Univ, Univ Paul Valery Montpellier, CEFE UMR 5175,CNRS,EPHE,Lab Biogeog & Ecol Verteb, 1919 Route Mende, F-34293 Montpellier, France.","","","",1
"Boualit, L_1","WOS:000386088000013
","Lab Ecol Hydrosyst Nat & Anthropises, UMR LEHNA 5023, F-69100 Villeurbanne, France.","","","","",2
"Arsovski, D_1","WOS:000386088000013
","Univ Montpellier, PSL Res Univ, Univ Paul Valery Montpellier, CEFE UMR 5175,CNRS,EPHE,Lab Biogeog & Ecol Verteb, 1919 Route Mende, F-34293 Montpellier, France.","","","","",3
"Bonnaire, E_1","WOS:000386088000013
","Agence Verdun, Off Natl Forets, F-55100 Verdun, France.","","","","",4
"Pichenot, J_1","WOS:000386088000013
","Ctr Rech & Format Ecoethol, CERFE, F-08240 Boult Aux Bois, France.","","","","",5
"Bellec, A_1","WOS:000386088000013
","Lab Ecol Hydrosyst Nat & Anthropises, UMR LEHNA 5023, F-69100 Villeurbanne, France.","","","","",6
"Miaud, C_1","WOS:000386088000013
","Univ Montpellier, PSL Res Univ, Univ Paul Valery Montpellier, CEFE UMR 5175,CNRS,EPHE,Lab Biogeog & Ecol Verteb, 1919 Route Mende, F-34293 Montpellier, France.","","","","",7
"Lena, JP_1","WOS:000386088000013
","Lab Ecol Hydrosyst Nat & Anthropises, UMR LEHNA 5023, F-69100 Villeurbanne, France.","","","","",8
"Joly, P_1","WOS:000386088000013
","Lab Ecol Hydrosyst Nat & Anthropises, UMR LEHNA 5023, F-69100 Villeurbanne, France.","","","","",9
"Besnard, A_1","WOS:000386088000013
","Univ Montpellier, PSL Res Univ, Univ Paul Valery Montpellier, CEFE UMR 5175,CNRS,EPHE,Lab Biogeog & Ecol Verteb, 1919 Route Mende, F-34293 Montpellier, France.","","","","",10
"Ghedini, G_1","WOS:000386088000014
","Univ Adelaide, Southern Seas Ecol Labs, Sch Biol Sci, Darling Bldg DX 650 418, Adelaide, SA 5005, Australia.","","","","Ghedini,Giulia/0000-0002-5156-2009",1
"Connell, SD_1","WOS:000386088000014
","Univ Adelaide, Southern Seas Ecol Labs, Sch Biol Sci, Darling Bldg DX 650 418, Adelaide, SA 5005, Australia.","Univ Adelaide, Southern Seas Ecol Labs, Sch Biol Sci, Darling Bldg DX 650 418, Adelaide, SA 5005, Australia.","","","",2
"Emsens, WJ_1","WOS:000386088000015
","Univ Antwerp, Dept Biol, Ecosyst Management Res Grp, Univ Pl 1C, B-2610 Antwerp, Belgium.","Univ Antwerp, Dept Biol, Ecosyst Management Res Grp, Univ Pl 1C, B-2610 Antwerp, Belgium.","","","",1
"Aggenbach, CJS_1","WOS:000386088000015
","Univ Antwerp, Dept Biol, Ecosyst Management Res Grp, Univ Pl 1C, B-2610 Antwerp, Belgium.
KWR Watercycle Res Inst, POB 1072, NL-3430 BB Nieuwegein, Netherlands.","","","","",2
"Grootjans, AP_1","WOS:000386088000015
","Univ Groningen, Ctr Energy & Environm Studies, Groningen, Netherlands.
Radboud Univ Nijmegen, Inst Water & Wetland Res, Nijmegen, Netherlands.","","","Grootjans,Ab/I-1638-2012","",3
"Nfor, EE_1","WOS:000386088000015
","Univ Antwerp, Dept Biol, Ecosyst Management Res Grp, Univ Pl 1C, B-2610 Antwerp, Belgium.","","","","",4
"Schoelynck, J_1","WOS:000386088000015
","Univ Antwerp, Dept Biol, Ecosyst Management Res Grp, Univ Pl 1C, B-2610 Antwerp, Belgium.","","","","",5
"Struyf, E_1","WOS:000386088000015
","Univ Antwerp, Dept Biol, Ecosyst Management Res Grp, Univ Pl 1C, B-2610 Antwerp, Belgium.","","","","",6
"van Diggelen, R_1","WOS:000386088000015
","Univ Antwerp, Dept Biol, Ecosyst Management Res Grp, Univ Pl 1C, B-2610 Antwerp, Belgium.","","","","",7
"Geheber, AD_1","WOS:000386088000016
","Univ Oklahoma, Dept Biol, Norman, OK 73019 USA.","Univ Oklahoma, Dept Biol, Norman, OK 73019 USA.","","","",1
"Geheber, PK_1","WOS:000386088000016
","Louisiana State Univ, Dept English, Baton Rouge, LA 70803 USA.","","","","",2
"Romero, GQ_1","WOS:000386088000017
","Univ Campinas UNICAMP, Inst Biol, Dept Anim Biol, Lab Multitroph Interact & Biodivers LIMBIO, CP 6109, BR-13083970 Campinas, SP, Brazil.
Brazilian Res Network Climate Change Rede Clima, Sao Paulo, Brazil.","Brazilian Res Network Climate Change Rede Clima, Sao Paulo, Brazil.","","","",1
"Piccoli, GCO_1","WOS:000386088000017
","Univ Campinas UNICAMP, Inst Biol, Dept Anim Biol, Lab Multitroph Interact & Biodivers LIMBIO, CP 6109, BR-13083970 Campinas, SP, Brazil.","","","Piccoli,GustavoCaue/A-8900-2017","",2
"de Omena, PM_1","WOS:000386088000017
","Univ Campinas UNICAMP, Inst Biol, Dept Anim Biol, Lab Multitroph Interact & Biodivers LIMBIO, CP 6109, BR-13083970 Campinas, SP, Brazil.","","","","",3
"Goncalves-Souza, T_1","WOS:000386088000017
","Fed Rural Univ Pernambuco UFRPE, Area Ecol, Dept Biol, Lab Phylogenet & Funct Ecol ECOFFUN, R Dom Manoel de Medeiros S-N, BR-52171900 Recife, PE, Brazil.","","","","",4
"Roger, F_1","WOS:000386088000018
","Univ Gothenburg, Dept Marine Sci, Box 461, SE-40530 Gothenburg, Sweden.","Univ Gothenburg, Dept Marine Sci, Box 461, SE-40530 Gothenburg, Sweden.","","","",1
"Bertilsson, S_1","WOS:000386088000018
","Uppsala Univ, Dept Ecol & Genet, Limnol & Sci Life Lab, Uppsala, Sweden.","","","","",2
"Langenheder, S_1","WOS:000386088000018
","Uppsala Univ, Dept Ecol & Genet, Limnol & Sci Life Lab, Uppsala, Sweden.","","","Langenheder,Silke/C-9614-2017","Langenheder,Silke/0000-0002-5245-9935",3
"Osman, OA_1","WOS:000386088000018
","Uppsala Univ, Dept Ecol & Genet, Limnol & Sci Life Lab, Uppsala, Sweden.","","","","",4
"Gamfeldt, L_1","WOS:000386088000018
","Univ Gothenburg, Dept Marine Sci, Box 461, SE-40530 Gothenburg, Sweden.","","","","",5
"Benkwitt, CE_1","WOS:000386088000019
","Oregon State Univ, Dept Integrat Biol, Corvallis, OR 97331 USA.","Oregon State Univ, Dept Integrat Biol, Corvallis, OR 97331 USA.","","","Benkwitt,Cassandra/0000-0001-6756-7958",1
"Loewen, CJG_1","WOS:000386088000020
","Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada.","Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada.","","","Loewen,Charlie/0000-0002-4389-4134",1
"Vinebrooke, RD_1","WOS:000386088000020
","Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada.","","","","",2
"Pires, APF_1","WOS:000386088000021
","Univ Fed Rio de Janeiro, Dept Ecol, Inst Biol, Rio De Janeiro, Brazil.","Univ Fed Rio de Janeiro, Dept Ecol, Inst Biol, Rio De Janeiro, Brazil.","","","",1
"Marino, NAC_1","WOS:000386088000021
","Univ Fed Rio de Janeiro, Dept Ecol, Inst Biol, Rio De Janeiro, Brazil.","","","","Marino,Nicholas/0000-0002-5702-5466",2
"Srivastava, DS_1","WOS:000386088000021
","Univ British Columbia, Dept Zool, Biodivers Res Ctr, Vancouver, BC, Canada.","","","","",3
"Farjalla, VF_1","WOS:000386088000021
","Univ Fed Rio de Janeiro, Dept Ecol, Inst Biol, Rio De Janeiro, Brazil.
Lab Int Cambio Global LINCGlobal, Madrid, Spain.","","","Farjalla,Vinicius/G-4945-2010","",4
