"AU_ID","UT","C1","RP","RID","RI","OI","Author_Order"
"Paniagua, F_1","WOS:000300900600007
","Univ Florida, Sch Nat Resources & Environm, Gainesville, FL 32611 USA.","","","","",6
"Bruna, EM_28","WOS:000300900600007
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",7
"Laurance, WF_1","WOS:000287168100006
","James Cook Univ, Sch Marine & Trop Biol, Cairns, Qld 4870, Australia.
Natl Inst Amazonian Res INPA, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","James Cook Univ, Sch Marine & Trop Biol, Cairns, Qld 4870, Australia.","","Laurance, William/B-2709-2012","",1
"Camargo, JLC_1","WOS:000287168100006
","Natl Inst Amazonian Res INPA, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","","","Camargo, JoseLuis/C-3137-2015","",2
"Luizao, RCC_1","WOS:000287168100006
","Natl Inst Amazonian Res INPA, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.
Natl Inst Amazonian Res INPA, Dept Ecol, BR-69011970 Manaus, Amazonas, Brazil.","","","","",3
"Laurance, SG_1","WOS:000287168100006
","James Cook Univ, Sch Marine & Trop Biol, Cairns, Qld 4870, Australia.
Natl Inst Amazonian Res INPA, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","","","Laurance,Susan/G-6021-2011","Laurance,Susan/0000-0002-2831-2933",4
"Pimm, SL_1","WOS:000287168100006
","Duke Univ, Nicholas Sch Environm, Durham, NC 27708 USA.","","","","",5
"Bruna, EM_29","WOS:000287168100006
","Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.
Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","Bruna, Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",6
"Stouffer, PC_1","WOS:000287168100006
","Louisiana State Univ, Sch Renewable Nat Resources, Baton Rouge, LA 70803 USA.
Louisiana State Univ, LSU AgCtr, Baton Rouge, LA 70803 USA.","","","","",7
"Williamson, GB_1","WOS:000287168100006
","Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.","","","","",8
"Benitez-Malvido, J_1","WOS:000287168100006
","Univ Nacl Autonoma Mexico, Ecosyst Res Ctr, Morelia, Michoacan, Mexico.","","","","",9
"Vasconcelos, HL_11","WOS:000287168100006
","Univ Fed Uberlandia, Inst Biol, BR-38400902 Uberlandia, MG, Brazil.","","","Vasconcelos,Heraldo/C-3353-2013","Vasconcelos,Heraldo/0000-0001-6969-7131",10
"Van Houtan, KS_1","WOS:000287168100006
","Duke Univ, Nicholas Sch Environm, Durham, NC 27708 USA.
NOAA Fisheries, Marine Turtle Assessment Program, Honolulu, HI 96822 USA.","","","","",11
"Zartman, CE_1","WOS:000287168100006
","Natl Inst far Amazonian Res INPA, Dept Bot, BR-69011970 Manaus, Amazonas, Brazil.","","","","",12
"Boyle, SA_1","WOS:000287168100006
","Rhodes Coll, Dept Biol, Memphis, TN 38112 USA.","","","","",13
"Didham, RK_1","WOS:000287168100006
","Univ Western Australia, Sch Anim Biol, Crawley, WA 6009, Australia.
CSIRO Ecosyst Sci, Ctr Environm & Life Sci, Floreat, WA 6014, Australia.","","","Didham,Raphael/B-5953-2011","",14
"Andrade, A_1","WOS:000287168100006
","Natl Inst Amazonian Res INPA, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","","","","",15
"Lovejoy, TE_1","WOS:000287168100006
","Heinz Ctr, Washington, DC 20006 USA.
George Mason Univ, Dept Environm Sci & Policy, Fairfax, VA 22030 USA.","","","","",16
"Ribeiro, MBN_1","WOS:000281717200006
","Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Univ Sao Paulo, Dept Ecol, BR-05508900 Sao Paulo, Brazil.","Inst Nacl de Pesquisas da Amazonia, Dept Ecol, Av Efigenio Salles,2239 Bairro Aleixo,CP 478, BR-69060020 Manaus, Amazonas, Brazil.","","","",1
"Bruna, EM_30","WOS:000281717200006
","Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",2
"Mantovani, W_1","WOS:000281717200006
","Univ Sao Paulo, Dept Ecol, BR-05508900 Sao Paulo, Brazil.","","","","",3
"Portela, RDQ_1","WOS:000279682600016
","Univ Estadual Campinas, Programa Posgrad Ecol, BR-13083970 Campinas, SP, Brazil.","Univ Fed Rio de Janeiro, Dept Ecol, Caixa Postal 68020, BR-21941590 Rio De Janeiro, Brazil.","","","",1
"Bruna, EM_31","WOS:000279682600016
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",2
"dos Santos, FAM_1","WOS:000279682600016
","Univ Estadual Campinas, Inst Biol, Dept Bot, BR-13083970 Campinas, SP, Brazil.","","","","",3
"Bruna, EM_32","WOS:000279438900001
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","Univ Florida, Dept Wildlife Ecol & Conservat, POB 110430, Gainesville, FL 32611 USA.","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",1
"Uriarte, M_5","WOS:000277867600009
","Columbia Univ, Dept Ecol Evolut & Environm Biol, New York, NY 10027 USA.","Columbia Univ, Dept Ecol Evolut & Environm Biol, 1200 Amsterdam Ave, New York, NY 10027 USA.","","Uriarte,Maria/L-8944-2013","",1
"Bruna, EM_33","WOS:000277867600009
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.
Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",2
"Rubim, P_3","WOS:000277867600009
","Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","","","","",3
"Anciaes, M_2","WOS:000277867600009
","Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","","","","",4
"Jonckheere, I_1","WOS:000277867600009
","Katholieke Univ Leuven, Biosyst Dept, Geomat Grp, B-3001 Louvain, Belgium.","","","","",5
"Iacona, GD_2","WOS:000276615100017
","JW Jones Ecol Res Ctr, Newton, GA 39870 USA.
Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","JW Jones Ecol Res Ctr, 3988 Jones Ctr Dr, Newton, GA 39870 USA.","","Iacona,Gwenllian/G-6567-2016","",1
"Kirkman, LK_2","WOS:000276615100017
","JW Jones Ecol Res Ctr, Newton, GA 39870 USA.","","","","",2
"Bruna, EM_34","WOS:000276615100017
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",3
"Fortini, LB_1","WOS:000275749600011
","Univ Florida, Sch Forest Resources & Conservat, Gainesville, FL 32611 USA.","Univ Florida, Sch Forest Resources & Conservat, POB 110760, Gainesville, FL 32611 USA.","","","",1
"Bruna, EM_35","WOS:000275749600011
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","","","Bruna,Emilio/H-2769-2012","Bruna, Emilio/0000-0003-3381-8477",2
"Zarin, DJ_1","WOS:000275749600011
","Univ Florida, Sch Forest Resources & Conservat, Gainesville, FL 32611 USA.","","","","",3
"Vasconcelos, SS_1","WOS:000275749600011
","Embrapa Amazonia Oriental, Lab Ecofisiol & Propagacao Plantas, BR-66095100 Belem, PA, Brazil.","","","Vasconcelos,Steel/I-2067-2012","Vasconcelos,Steel/0000-0003-2364-8822",4
"Miranda, IS_1","WOS:000275749600011
","Univ Fed Rural Amazonia, BR-66077530 Belem, PA, Brazil.","","","","",5
"Fiske, IJ_1","WOS:000275123700003
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",1
"Bruna, EM_36","WOS:000275123700003
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.
Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, AM, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, AM, Brazil.","Univ Florida, Dept Wildlife Ecol & Conservat, POB 110430, Gainesville, FL 32611 USA.","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",2
"Portela, RDQ_2","WOS:000208242200002
","Univ Estadual Campinas, Programa Posgrad Ecol, BR-13083970 Campinas, SP, Brazil.","Univ Fed Rio de Janeiro, Inst Biol, Dept Ecol, BR-21941590 Rio De Janeiro, RJ, Brazil.","","","",1
"Bruna, EM_37","WOS:000208242200002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",2
"dos Santos, FAM_2","WOS:000208242200002
","Univ Estadual Campinas, Inst Biol, Dept Bot, BR-13083970 Campinas, SP, Brazil.","","","","",3
"Vasconcelos, HL_12","WOS:000271658000007
",NA,"Univ Fed Uberlandia, Inst Biol, Av Engenheiro Dinz 1178,CP 593, BR-38400 Uberlandia, MG, Brazil.","","Vasconcelos,Heraldo/C-3353-2013","Vasconcelos, Heraldo/0000-0001-6969-7131",1
"Pacheco, R_1","WOS:000271658000007
",NA,"","","","",2
"Silva, RC_1","WOS:000271658000007
",NA,"","","","",3
"Vasconcelos, PB_2","WOS:000271658000007
",NA,"","","Vasconcelos,Heraldo/C-3353-2013","Vasconcelos, Heraldo/0000-0001-6969-7131",4
"Lopes, CT_1","WOS:000271658000007
",NA,"","","","",5
"Costa, AN_1","WOS:000271658000007
",NA,"","","Costa, Alan/F-2836-2014","Costa,Alan/0000-0002-7396-6370",6
"Bruna, EM_38","WOS:000271658000007
",NA,"","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",7
"Dattilo, W_1","WOS:000269700500018
","Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, Manaus, Amazonas, Brazil.
Univ Estadual Norte Fluminense, Ctr Biociencias & Biotecnol, Campos, RJ, Brazil.","","","Dattilo,Wesley/A-6371-2012","Dattilo,Wesley/0000-0002-4758-4379",1
"Izzo, TJ_3","WOS:000269700500018
","Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, Manaus, Amazonas, Brazil.
Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, Manaus, Amazonas, Brazil.","","Izzo,Thiago/K-7405-2012","Izzo, Thiago/0000-0002-4613-3787",2
"Inouye, BD_3","WOS:000269700500018
","Florida State Univ, Dept Biol Sci, Tallahassee, FL 32306 USA.","","","","",3
"Vasconcelos, HL_13","WOS:000269700500018
","Univ Fed Uberlandia, Inst Biol, BR-38400 Uberlandia, MG, Brazil.","","","Vasconcelos, Heraldo/C-3353-2013","Vasconcelos,Heraldo/0000-0001-6969-7131",4
"Bruna, EM_39","WOS:000269700500018
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",5
"Bruna, EM_40","WOS:000266244100019
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.
Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011 Manaus, Amazonas, Brazil.","Univ Florida, Dept Wildlife Ecol & Conservat, POB 110430, Gainesville, FL 32611 USA.","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",1
"Fiske, IJ_2","WOS:000266244100019
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",2
"Trager, MD_1","WOS:000266244100019
","Univ Florida, Sch Nat Resources & Environm, Gainesville, FL 32611 USA.","","","","",3
"Callis, KL_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",1
"Christ, LR_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",2
"Resasco, J_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",3
"Armitage, DW_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",4
"Ash, JD_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",5
"Caughlin, TT_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",6
"Clemmensen, SF_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",7
"Copeland, SM_2","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",8
"Fullman, TJ_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",9
"Lynch, RL_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",10
"Olson, C_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",11
"Pruner, RA_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",12
"Vieira-Neto, EHM_3","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","Vieira-Neto,ErnaneHenrique/B-3177-2016","Vieira-Neto,Ernane Henrique/0000-0002-6557-7252",13
"West-Singh, R_1","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","","",14
"Bruna, EM_41","WOS:000265358900002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","Univ Florida, Dept Wildlife Ecol & Conservat, POB 110430, Gainesville, FL 32611 USA.","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",15
"Costa, AN_2","WOS:000264001900012
","Univ Fed Uberlandia, Inst Biol, BR-38400902 Uberlandia, MG, Brazil.","","","Costa, Alan/F-2836-2014","Costa,Alan/0000-0002-7396-6370",1
"Vasconcelos, HL_14","WOS:000264001900012
","Univ Fed Uberlandia, Inst Biol, BR-38400902 Uberlandia, MG, Brazil.","","","Vasconcelos,Heraldo/C-3353-2013","Vasconcelos, Heraldo/0000-0001-6969-7131",2
"Vieira-Neto, EHM_4","WOS:000264001900012
","Univ Fed Uberlandia, Inst Biol, BR-38400902 Uberlandia, MG, Brazil.","","","Vieira-Neto,ErnaneHenrique/B-3177-2016","Vieira-Neto,ErnaneHenrique/0000-0002-6557-7252",3
"Bruna, EM_42","WOS:000264001900012
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",4
"Fiske, IJ_3","WOS:000264796600002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","N Carolina State Univ, Dept Stat, Raleigh, NC 27695 USA.","","","",1
"Bruna, EM_43","WOS:000264796600002
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin American Stud, Gainesville, FL 32611 USA.
Smithsonian Trop Res Inst, Inst Nacl Pesquisas Amazonia, Biol Dynam Forest Fragments Project, Manaus, Amazonas, Brazil.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",2
"Bolker, BM_1","WOS:000264796600002
","Univ Florida, Dept Zool, Gainesville, FL 32611 USA.","","","","",3
"Stocks, G_2","WOS:000257717500001
","Univ Florida, Dept Anthropol & Land Use, Gainesville, FL 32611 USA.
Univ Florida, Environm Change Inst, Gainesville, FL 32611 USA.","Univ Florida, Dept Anthropol & Land Use, POB 117305, Gainesville, FL 32611 USA.","","","",1
"Seales, L_2","WOS:000257717500001
","Univ Florida, Sch Nat Resources & Environm, Gainesville, FL 32611 USA.","","","","",2
"Paniagua, F_2","WOS:000257717500001
","Univ Florida, Sch Nat Resources & Environm, Gainesville, FL 32611 USA.","","","","",3
"Maehr, E_1","WOS:000257717500001
","Univ Florida, Sch Forest Resources & Conservat, Gainesville, FL 32611 USA.","","","","",4
"Bruna, EM_44","WOS:000257717500001
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",5
"Bruna, EM_45","WOS:000256350300003
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.
Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",1
"Darrigo, MR_2","WOS:000256350300003
","Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","","","","",2
"Pacheco, AMF_1","WOS:000256350300003
","Inst Nacl de Pesquisas da Amazonia, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, BR-69011970 Manaus, Amazonas, Brazil.","","","","",3
"Vasconcelos, HL_15","WOS:000256350300003
","Univ Fed Uberlandia, Inst Biol, BR-38400902 Uberlandia, MG, Brazil.","","","","",4
"Morris, WF_1","WOS:000253717200003
","Duke Univ, Dept Biol, Durham, NC 27708 USA.","Duke Univ, Dept Biol, BOx 90339, Durham, NC 27708 USA.","","","",1
"Pfister, CA_1","WOS:000253717200003
","Univ Chicago, Dept Ecol & Evolut, Chicago, IL 60637 USA.","","","","",2
"Tuljapurkar, S_1","WOS:000253717200003
","Stanford Univ, Stanford, CA 94305 USA.","","","","",3
"Haridas, CV_1","WOS:000253717200003
","Stanford Univ, Stanford, CA 94305 USA.","","","","",4
"Boggs, CL_1","WOS:000253717200003
","Stanford Univ, Stanford, CA 94305 USA.","","","","",5
"Boyce, MS_1","WOS:000253717200003
","Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada.","","","Boyce, Mark/A-2620-2014","Boyce,Mark/0000-0001-5811-325X",6
"Bruna, EM_46","WOS:000253717200003
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
Univ Florida, Ctr Latin Amer Studies, Gainesville, FL 32611 USA.","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",7
"Church, DR_1","WOS:000253717200003
","Univ Virginia, Dept Biol, Charlottesville, VA 22904 USA.","","","","",8
"Coulson, T_1","WOS:000253717200003
","Univ London Imperial Coll Sci Technol & Med, Div Biol, Ascot SL5 7PY, Berks, England.","","","","Coulson,Tim/0000-0001-9371-9003",9
"Doak, DF_1","WOS:000253717200003
","Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Santa Cruz, CA 95064 USA.","","","","",10
"Forsyth, S_1","WOS:000253717200003
","Univ Arizona, Inst BIO5, Tucson, AZ 85721 USA.","","","","",11
"Gaillard, JM_1","WOS:000253717200003
","Univ Lyon 1, Lab Biometrie & Biol Evolut, Unite Mixte Rech N5558, F-69622 Villeurbanne, France.","","","","",12
"Horvitz, CC_1","WOS:000253717200003
","Univ Miami, Dept Biol, Coral Gables, FL 33124 USA.","","","","",13
"Kalisz, S_1","WOS:000253717200003
","Univ Pittsburgh, Dept Biol Sci, Pittsburgh, PA 15260 USA.","","","","",14
"Kendall, BE_1","WOS:000253717200003
","Univ Calif Santa Barbara, Donald Bren Environm Sci & Management, Santa Barbara, CA 93106 USA.","","","Kendall,Bruce/C-1871-2008","Kendall,Bruce/0000-0003-1782-8106",15
"Knight, TM_1","WOS:000253717200003
","Washington Univ, Dept Biol, St Louis, MO 63130 USA.","","","","",16
"Lee, CT_1","WOS:000253717200003
","Stanford Univ, Stanford, CA 94305 USA.","","","","",17
"Menges, ES_1","WOS:000253717200003
","Archbold Biol Stn, Lake Placid, FL 33862 USA.","","","","",18
"Girao, LC_1","WOS:000207455700016
","Univ Fed Pernambuco, Dept Bot, Programa Posgrad Biol Vegetal, Recife, PE, Brazil.","","","","",1
"Lopes, AV_2","WOS:000207455700016
","","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","Lopes,Ariadna/E-8432-2010","",2
"Tabarelli, M_2","WOS:000207455700016
","","","","Tabarelli,Marcelo/F-1088-2010","Tabarelli,Marcelo/0000-0001-7573-7216",3
"Bruna, EM_47","WOS:000207455700016
","Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.","","","Bruna, Emilio/H-2769-2012","Bruna, Emilio/0000-0003-3381-8477",4
"Trager, MD_2","WOS:000240920400011
","Univ Florida, Sch Nat Resources & Environm, Gainesville, FL 32611 USA.","Univ Florida, Sch Nat Resources & Environm, POB 116455, Gainesville, FL 32611 USA.","","","",1
"Bruna, EM_48","WOS:000240920400011
","","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",2
"Vasconcelos, HL_16","WOS:000239634900010
","Univ Fed Uberlandia, Inst Biol, BR-38900402 Uberlandia, MG, Brazil.","Univ Fed Uberlandia, Inst Biol, CP 593, BR-38900402 Uberlandia, MG, Brazil.","","Vasconcelos,Heraldo/C-3353-2013","Vasconcelos, Heraldo/0000-0001-6969-7131",1
"Vieira-Neto, EHM_5","WOS:000239634900010
","","","","Vieira-Neto,ErnaneHenrique/B-3177-2016","Vieira-Neto,Ernane Henrique/0000-0002-6557-7252",2
"Mundim, FM_3","WOS:000239634900010
","","","","","",3
"Bruna, EM_49","WOS:000239634900010
","","","","Bruna,Emilio/H-2769-2012","Bruna,Emilio/0000-0003-3381-8477",4
